chr	start	end	width	strand	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	length	feature	feature_init	type	genome	threshold	log10baseMean	stably_expressed
XVI	758648	759481	834	+	224.88804355732125	1.064544297406637	0.21553688117271316	4.939035452376248	7.850993940515168e-7	1.2747823184343466e-5	834	YPR116W	YPR116W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.3519663662621686	FALSE
XV	171070	180309	9240	+	5166.591783261933	1.0645648226071176	0.1307925667786424	8.13933734023908	3.974471647836562e-16	2.15114426706937e-14	9240	YOL081W	YOL081W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.7132041489309247	FALSE
XV	1023371	1023739	369	+	28.22291286920853	1.0648113424314798	0.5281276575023728	2.016200680470319	0.04377899531390057	0.13597195074806664	369	YOR364W	YOR364W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.4506018349937853	TRUE
XII	5605	5775	171	+	4.435564440729519	1.064929920137654	1.275266898215931	0.8350643474142287	0.4036814791602407	0.6086167323465345	171	YLL066W-B	YLL066W-B_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	0.6469488931410242	TRUE
VIII	437170	439050	1881	-	329.0028627048582	1.065116550710112	0.19450227642807108	5.476113546177455	4.347687694099357e-8	8.722860770172905e-7	1881	YHR166C	YHR166C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.517199676829957	FALSE
X	294047	294145	99	+	29.270954617940735	1.0655759611135458	0.5151817650726637	2.068349528953634	0.03860716751645366	0.12393344533327791	99	YJL077W-B	YJL077W-B_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.4664368863744632	TRUE
XVI	272294	272815	522	-	93.10744531986023	1.0665602648932664	0.3027250241176668	3.5231982159449857	4.26372355156778e-4	0.0032930661324166196	522	YPL148C	YPL148C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	1.9689844106488645	FALSE
X	719666	721297	1632	+	138.83763750046157	1.067329927760658	0.27597119349004146	3.867541080149632	1.0993831259753159e-4	0.0010153297599946635	1632	YJR152W	YJR152W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.142507214987544	FALSE
IV	1014401	1015702	1302	-	185.62820950178534	1.0679712947033555	0.24647665851342332	4.332951043496855	1.4712383501574034e-5	1.7293242694947796e-4	1302	YDR277C	YDR277C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.2686439756545	FALSE
XII	92615	92650	36	+	3.558862391290679	1.070638617009826	1.4192309354195363	0.7543794250041038	0.45062142254363213	0.650452506140095	36	tP(UGG)L	tP(UGG)L_tRNA-E2	tRNA-E2	S_cerevisiae	FALSE	0.5513111956861971	TRUE
IV	992832	992902	71	+	38.143198564209364	1.071793026512174	0.45460140477916305	2.3576544534279016	0.01839080293047133	0.0715744626870406	71	tG(GCC)D2	tG(GCC)D2_tRNA-E1	tRNA-E1	S_cerevisiae	FALSE	1.5814171087556352	TRUE
III	132273	133124	852	-	20.38214071235137	1.0721435981133864	0.6061125780110544	1.7688852483998978	0.07691302643833224	0.20606552209993695	852	YCR010C	YCR010C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.3092497955063842	TRUE
VIII	53219	54166	948	-	87.75549311840848	1.0730175955594308	0.3143597832477004	3.413342458993695	6.417124835431088e-4	0.004614249804426349	948	YHL026C	YHL026C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	1.9432743109651727	FALSE
I	183770	184477	708	+	471.4625628147114	1.0742691388549228	0.18329104866381293	5.861001651124359	4.600834020169413e-9	1.1115232916547697e-7	708	YAR027W	YAR027W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.673447212643872	FALSE
IV	542674	543369	696	-	361.29147873633315	1.076625900527109	0.1836136924940587	5.863538202968964	4.531065375099912e-9	1.0984686961440134e-7	696	YDR043C	YDR043C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.5578577186080693	FALSE
VI	157916	157951	36	-	4.507141826236687	1.0782276715365384	1.2908110027361555	0.8353102578541706	0.4035430432971881	0.6085394229591723	36	tF(GAA)F	tF(GAA)F_tRNA-E2	tRNA-E2	S_cerevisiae	FALSE	0.6539012242309237	TRUE
II	597363	598934	1572	+	34.861983978640176	1.0792973337468394	0.47469532371209394	2.273663294819902	0.022986238678573852	0.08446818001046982	1572	YBR184W	YBR184W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.542352098966105	TRUE
V	135425	135497	73	-	94.35524006807269	1.0819956746515942	0.31286501906814046	3.4583465990358637	5.435016845979348e-4	0.004032655432372775	73	tK(CUU)E1	tK(CUU)E1_tRNA-E1	tRNA-E1	S_cerevisiae	TRUE	1.9747660239440408	FALSE
XI	430198	430455	258	-	316.10870435442297	1.0826632046913751	0.19270912924614295	5.618120993679102	1.930453018940788e-8	4.121841889371431e-7	258	YKL006C-A	YKL006C-A_mRNA-E2	mRNA-E2	S_cerevisiae	TRUE	2.4998364547166676	FALSE
XV	977194	978069	876	-	990.225370370906	1.0838404493672167	0.15298507054193353	7.0846158094239255	1.394305702587618e-12	5.1508160928395495e-11	876	YOR344C	YOR344C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.9957340491121482	FALSE
I	538	792	255	+	0.22634712547979832	1.0856224154487992	4.989806896887222	0.21756802174569925	0.8277657025632343	NA	255	YAL068W-A	YAL068W-A_mRNA-E1	mRNA-E1	S_cerevisiae	NA	-0.6452250165042213	FALSE
I	192337	192417	81	-	0.22634712547979832	1.0856224154487992	4.989806896887222	0.21756802174569925	0.8277657025632343	NA	81	YAR035C-A	YAR035C-A_mRNA-E1	mRNA-E1	S_cerevisiae	NA	-0.6452250165042213	FALSE
II	4216	5009	794	-	0.22634712547979832	1.0856224154487992	4.989806896887222	0.21756802174569925	0.8277657025632343	NA	794	YBL111C	YBL111C_mRNA-E1	mRNA-E1	S_cerevisiae	NA	-0.6452250165042213	FALSE
III	142701	142771	71	-	0.22634712547979832	1.0856224154487992	4.989806896887222	0.21756802174569925	0.8277657025632343	NA	71	tG(GCC)C	tG(GCC)C_tRNA-E1	tRNA-E1	S_cerevisiae	NA	-0.6452250165042213	FALSE
IV	404749	405060	312	+	0.22634712547979832	1.0856224154487992	4.989806896887222	0.21756802174569925	0.8277657025632343	NA	312	YDL026W	YDL026W_mRNA-E1	mRNA-E1	S_cerevisiae	NA	-0.6452250165042213	FALSE
IV	409808	410056	249	-	0.22634712547979832	1.0856224154487992	4.989806896887222	0.21756802174569925	0.8277657025632343	NA	249	YDL022C-A	YDL022C-A_mRNA-E1	mRNA-E1	S_cerevisiae	NA	-0.6452250165042213	FALSE
VII	857454	857491	38	-	0.22634712547979832	1.0856224154487992	4.989806896887222	0.21756802174569925	0.8277657025632343	NA	38	tL(CAA)G3	tL(CAA)G3_tRNA-E1	tRNA-E1	S_cerevisiae	NA	-0.6452250165042213	FALSE
VIII	550648	550941	294	-	0.22634712547979832	1.0856224154487992	4.989806896887222	0.21756802174569925	0.8277657025632343	NA	294	YHR214C-D	YHR214C-D_mRNA-E1	mRNA-E1	S_cerevisiae	NA	-0.6452250165042213	FALSE
VIII	558014	558615	602	+	0.22634712547979832	1.0856224154487992	4.989806896887222	0.21756802174569925	0.8277657025632343	NA	602	YHR218W	YHR218W_mRNA-E1	mRNA-E1	S_cerevisiae	NA	-0.6452250165042213	FALSE
IX	398514	398726	213	+	0.22634712547979832	1.0856224154487992	4.989806896887222	0.21756802174569925	0.8277657025632343	NA	213	YIR021W-A	YIR021W-A_mRNA-E1	mRNA-E1	S_cerevisiae	NA	-0.6452250165042213	FALSE
X	517813	517884	72	-	0.22634712547979832	1.0856224154487992	4.989806896887222	0.21756802174569925	0.8277657025632343	NA	72	tM(CAU)J3	tM(CAU)J3_tRNA-E1	tRNA-E1	S_cerevisiae	NA	-0.6452250165042213	FALSE
XI	1810	2181	372	-	0.22634712547979832	1.0856224154487992	4.989806896887222	0.21756802174569925	0.8277657025632343	NA	372	YKL224C	YKL224C_mRNA-E1	mRNA-E1	S_cerevisiae	NA	-0.6452250165042213	FALSE
XI	517988	518060	73	+	0.22634712547979832	1.0856224154487992	4.989806896887222	0.21756802174569925	0.8277657025632343	NA	73	tA(AGC)K2	tA(AGC)K2_tRNA-E1	tRNA-E1	S_cerevisiae	NA	-0.6452250165042213	FALSE
XII	455433	455636	204	+	0.22634712547979832	1.0856224154487992	4.989806896887222	0.21756802174569925	0.8277657025632343	NA	204	YLR154W-E	YLR154W-E_mRNA-E1	mRNA-E1	S_cerevisiae	NA	-0.6452250165042213	FALSE
XII	466870	467569	700	-	0.22634712547979832	1.0856224154487992	4.989806896887222	0.21756802174569925	0.8277657025632343	NA	700	ETS1-2	ETS1-2_rRNA-E1	rRNA-E1	S_cerevisiae	NA	-0.6452250165042213	FALSE
XII	472465	472583	119	+	0.22634712547979832	1.0856224154487992	4.989806896887222	0.21756802174569925	0.8277657025632343	NA	119	RDN5-3	RDN5-3_rRNA-E1	rRNA-E1	S_cerevisiae	NA	-0.6452250165042213	FALSE
XII	592519	592562	44	-	0.22634712547979832	1.0856224154487992	4.989806896887222	0.21756802174569925	0.8277657025632343	NA	44	tL(UAG)L1	tL(UAG)L1_tRNA-E2	tRNA-E2	S_cerevisiae	NA	-0.6452250165042213	FALSE
XV	585	740	156	+	0.22634712547979832	1.0856224154487992	4.989806896887222	0.21756802174569925	0.8277657025632343	NA	156	YOL166W-A	YOL166W-A_mRNA-E1	mRNA-E1	S_cerevisiae	NA	-0.6452250165042213	FALSE
XVI	622595	622631	37	-	0.22634712547979832	1.0856224154487992	4.989806896887222	0.21756802174569925	0.8277657025632343	NA	37	tF(GAA)P2	tF(GAA)P2_tRNA-E1	tRNA-E1	S_cerevisiae	NA	-0.6452250165042213	FALSE
Mito	69203	69288	86	+	0.22634712547979832	1.0856224154487992	4.989806896887222	0.21756802174569925	0.8277657025632343	NA	86	tS(GCU)Q1	tS(GCU)Q1_tRNA-E1	tRNA-E1	S_cerevisiae	NA	-0.6452250165042213	FALSE
XIII	624532	625167	636	-	399.38621783654503	1.0871727873102075	0.18035814018059934	6.027855389402335	1.6614960914634604e-9	4.280651553726155e-8	636	YMR182C	YMR182C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.601393074002858	FALSE
XV	1076784	1077911	1128	+	71.68208004600072	1.0889860674560314	0.3418912559341951	3.1851825647908116	0.0014466271463583497	0.009182137032612725	1128	YOR390W	YOR390W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	1.8554105990451613	FALSE
IV	1329600	1330040	441	+	35.711254613093615	1.091025956393909	0.5083488605516857	2.1462150130716786	0.031855828342561225	0.1078125998486488	441	YDR433W	YDR433W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.5528051081589571	TRUE
IV	1503314	1504900	1587	-	77.09993153956528	1.0922786508968612	0.3294108907125956	3.315854702113818	9.136331684544638e-4	0.006193191050630161	1587	YDR534C	YDR534C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	1.8870539924218748	FALSE
II	553543	554310	768	-	74.41777119771344	1.092582501107076	0.33272302361397615	3.283759834951144	0.0010243217185929472	0.0068243874194890905	768	YBR157C	YBR157C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	1.8716766588186884	FALSE
XII	628383	628420	38	+	4.512211002553055	1.09340917157942	1.2736387689710338	0.8584923749320066	0.390620639135854	0.5972675807588508	38	tL(CAA)L	tL(CAA)L_tRNA-E1	tRNA-E1	S_cerevisiae	FALSE	0.6543894001733864	TRUE
V	407342	409063	1722	-	854.936718360352	1.0939763720734872	0.1593708643867704	6.864343594313214	6.67976802686012e-12	2.2530502591080848e-10	1722	YER124C	YER124C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.9319339698345956	FALSE
XIII	501250	501891	642	-	54.87253263756359	1.0952864893324392	0.38643972855941855	2.8343009488581328	0.004592605896384247	0.024109454412447228	642	YMR117C	YMR117C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	1.739355005487404	FALSE
XV	282164	282234	71	+	3.5830932080629325	1.0998110444178115	1.4818380609797428	0.7421938154906431	0.4579699151091477	0.6561760614184423	71	tG(GCC)O2	tG(GCC)O2_tRNA-E1	tRNA-E1	S_cerevisiae	FALSE	0.5542581057438081	TRUE
XI	271878	273209	1332	+	267.47683044450264	1.100370245940924	0.20323269262502552	5.414336796546617	6.15162819741015e-8	1.1767306321730868e-6	1332	YKL090W	YKL090W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.4272861682417166	FALSE
VI	1437	2615	1179	-	41.06950524162526	1.1004098108352	0.48380958257611434	2.274468820927251	0.022937813681164366	0.08433481575665593	1179	YFL066C	YFL066C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.6135194710025134	TRUE
XVI	786141	786575	435	-	7.224032889009481	1.1009117333395317	1.016527377570377	1.083012378841034	0.2788029285488621	0.48802247807385296	435	YPR123C	YPR123C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	0.8587797145317532	TRUE
VII	846655	846741	87	+	22.496023419900038	1.10092673112487	0.5772119910693285	1.90731784536444	0.05647944069613663	0.1638302679436751	87	YGR174W-A	YGR174W-A_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.3521057554702447	TRUE
XVI	943032	943050	19	+	4.464864433818142	1.102525458495895	1.2932628750635533	0.8525145813388596	0.39392854950999945	0.6000019922946807	19	YPR202W	YPR202W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	0.6498082769897339	TRUE
XIII	170402	171310	909	+	279.9268464334255	1.1057682521061034	0.1999172066266002	5.531130965487261	3.1817265267084035e-8	6.551959177277357e-7	909	YML052W	YML052W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.4470445515522146	FALSE
XIV	746943	748766	1824	+	164.30939724593267	1.1057701521411587	0.24126520501152282	4.583214359850801	4.578822179177349e-6	6.147949318272357e-5	1824	YNR063W	YNR063W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.215662402481595	FALSE
XV	608640	609197	558	-	232.4189097747506	1.1067291480908246	0.2165089930631204	5.11170059235448	3.192715651327119e-7	5.477037021514974e-6	558	YOR148C	YOR148C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.3662714596767063	FALSE
XI	646356	649865	3510	+	196.68493599500226	1.1094752027654164	0.23732539916652207	4.67491135235357	2.9408062095451066e-6	4.1648419689424705e-5	3510	YKR102W	YKR102W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.2937710987867894	FALSE
VI	64921	64932	12	-	62.3779200782393	1.1104208299993128	0.3598725970151474	3.0855942886714827	0.002031458031414945	0.012333599978555779	12	YFL034C-A	YFL034C-A_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	1.7950308896003004	FALSE
XII	757265	757612	348	-	7.195847960730451	1.110986325437368	1.0166258764757223	1.0928172803241636	0.27447403292876693	0.48259322536103016	348	YLR311C	YLR311C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	0.8570819786711018	TRUE
VIII	302761	313995	11235	+	8771.222180371442	1.1120766492115655	0.12370531517373373	8.989724068442388	2.4785190018722557e-19	1.7840226465022772e-17	11235	YHR099W	YHR099W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.943060112090062	FALSE
XII	504591	505829	1239	+	146.62933202918265	1.11304336190571	0.2559754793570411	4.348242123430928	1.3723305392646458e-5	1.6319568315911265e-4	1239	YLR174W	YLR174W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.1662208561454266	FALSE
IV	668007	668080	74	-	5.451467149675918	1.114922659451748	1.1629398411672653	0.9587105196539475	0.3377045974706156	0.5492890807265614	74	tI(AAU)D	tI(AAU)D_tRNA-E1	tRNA-E1	S_cerevisiae	FALSE	0.736513399388467	TRUE
XIII	388359	388730	372	-	0.9150253303506084	1.115106551671525	2.9837610853917798	0.3737251474761114	0.7086088138775535	NA	372	YMR057C	YMR057C_mRNA-E1	mRNA-E1	S_cerevisiae	NA	-0.038566883333304436	FALSE
XVI	647012	647347	336	+	0.9150253303506084	1.115106551671525	2.9837610853917798	0.3737251474761114	0.7086088138775535	NA	336	YPR039W	YPR039W_mRNA-E1	mRNA-E1	S_cerevisiae	NA	-0.038566883333304436	FALSE
XII	370791	371210	420	+	47.20533030961897	1.1152792960955626	0.42453948109229905	2.627033163620158	0.008613293901419041	0.03925513705327836	420	YLR112W	YLR112W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	1.6739910408661147	FALSE
XI	466961	468667	1707	-	24.57010623021138	1.1160117562806622	0.5692804665757583	1.9603900393658535	0.049950219181118895	0.14903950013785133	1707	YKR015C	YKR015C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.3904070341803203	TRUE
II	719033	720604	1572	+	44.4143843661578	1.119992003327898	0.4300532482520164	2.604310065974828	0.00920594302453894	0.0413615792775617	1572	YBR250W	YBR250W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	1.647523646671626	FALSE
II	614024	614173	150	-	9.96515476855453	1.1210599919836912	0.8764890996288733	1.2790347221184784	0.20088482893773837	0.39898874815148244	150	YBR196C-A	YBR196C-A_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	0.9984840481049704	TRUE
II	537876	539705	1830	+	39.00667122522598	1.1215309344858813	0.44989194750621747	2.492889549818808	0.012670825435582437	0.05339359868401341	1830	YBR148W	YBR148W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.5911388898093621	TRUE
VIII	445	1897	1453	-	266.9237578851653	1.1235766750233993	0.2046676044431691	5.489763160517118	4.024730507100942e-8	8.145121275530082e-7	1453	YHL050C	YHL050C_mRNA-E2	mRNA-E2	S_cerevisiae	TRUE	2.426387230435075	FALSE
VI	196833	199034	2202	+	421.2830213464539	1.123699965135992	0.2011158164075762	5.587327666257388	2.3059039650030333e-8	4.849343820376861e-7	2202	YFR022W	YFR022W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.624573956434865	FALSE
XIV	148212	154880	6669	+	1120.5956975596962	1.1239675425249318	0.1462394632536586	7.6858018862894895	1.5204163253540478e-14	6.761494766638192e-13	6669	YNL262W	YNL262W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.049448950694757	FALSE
VII	807073	807684	612	+	9.984316409010415	1.1243250701126537	0.8685361587377223	1.29450577135059	0.19549077707628523	0.39266875878786633	612	YGR160W	YGR160W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	0.999318335610569	TRUE
XIV	356794	357186	393	-	94.63093768954572	1.1246741446542543	0.30426375217249435	3.6963790021778533	2.1869641674394582e-4	0.0018508344020681572	393	YNL143C	YNL143C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	1.9760331434978449	FALSE
XVI	944603	947701	3099	+	67.22501644231946	1.127079895461327	0.35833570901314105	3.1453183903030837	0.00165906165110442	0.010351714430751618	3099	YPR204W	YPR204W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	1.8275309171178418	FALSE
XII	427132	427203	72	+	1.849212301157101	1.1275842825329694	2.0677375887576948	0.545322718251897	0.585531581878831	0.7576647993701476	72	tD(GUC)L1	tD(GUC)L1_tRNA-E1	tRNA-E1	S_cerevisiae	FALSE	0.2669867737487832	TRUE
IV	94605	95786	1182	+	290.3197694894139	1.1313027011396444	0.20914094424170557	5.4092837021534645	6.327732281272328e-8	1.2038208934017273e-6	1182	YDL204W	YDL204W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.462876610367771	FALSE
XI	339572	339946	375	+	29.205309484467225	1.1322074671642388	0.5125575284371532	2.208937347221237	0.027178999044852797	0.09507116248295862	375	YKL053W	YKL053W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.4654618127563053	TRUE
X	531828	531898	71	+	20.169272510402816	1.1349515856024825	0.6109000610089756	1.8578351158256101	0.06319243273227731	0.17869970244502237	71	tG(GCC)J2	tG(GCC)J2_tRNA-E1	tRNA-E1	S_cerevisiae	FALSE	1.3046902338391626	TRUE
III	154012	154659	648	-	89.82809685841099	1.1361321543518716	0.3089169746903064	3.6777912754417597	2.3526234924649904e-4	0.0019578089659583508	648	YCR020C	YCR020C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	1.9534121986051598	FALSE
XI	135790	136023	234	-	20.970443062827712	1.1363942703896934	0.6067436894249842	1.8729395792590167	0.0610767289127712	0.1738433433628082	234	YKL165C-A	YKL165C-A_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.321607606321733	TRUE
X	67850	68782	933	-	127.03660909715953	1.1367170267605535	0.26984624528940704	4.212461898595022	2.526023339691001e-5	2.781813084814285e-4	933	YJL196C	YJL196C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.1039288929069637	FALSE
XIII	406304	407584	1281	+	179.44149197056217	1.1392048951238485	0.252651880795207	4.508990360721906	6.513686796461212e-6	8.360029634722828e-5	1281	YMR068W	YMR068W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.2539228715417448	FALSE
XVI	861306	864014	2709	+	380.25359132390645	1.1400975887635443	0.2071837871194075	5.502832072986797	3.737383715500821e-8	7.607700612719165e-7	2709	YPR160W	YPR160W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.580073324460184	FALSE
XV	1023461	1025572	2112	-	13.750364285325007	1.1424729539634273	0.7368950816909579	1.5503875413875572	0.12104852702867752	0.2838014827784508	2112	YOR365C	YOR365C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.1383142039852485	TRUE
VII	1073963	1075813	1851	-	90.15568291400254	1.1427656030265358	0.310536866974933	3.679967580528149	2.3326360720906907e-4	0.0019458142240546242	1851	YGR289C	YGR289C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	1.9549931074356193	FALSE
XI	525257	525562	306	+	40.1784587389546	1.1438798197883344	0.46350032151042203	2.4679159144070058	0.01359022392511091	0.056581361624999625	306	YKR047W	YKR047W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.603993273029316	TRUE
XV	4130	4312	183	+	60.51511683714401	1.144495619952785	0.37454706448538017	3.05567905471452	0.002245514799472691	0.013365886044261149	183	YOL164W-A	YOL164W-A_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	1.7818638761217267	FALSE
XI	356322	356642	321	+	179.37940898681777	1.145635703513604	0.23307669199692965	4.915273568103908	8.865856881326286e-7	1.4329030728106513e-5	321	YKL044W	YKL044W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.253772588782533	FALSE
VIII	236102	236512	411	-	1.8683739416129852	1.1457213546298972	2.020750292060395	0.5669781957382266	0.5707289956614617	0.7439936235452438	411	YHR070C-A	YHR070C-A_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	0.27146380151201616	TRUE
XV	674352	675167	816	-	103.6146988912442	1.1461272611143782	0.31422554211582693	3.6474668908102426	2.648384254920535e-4	0.002155130404178925	816	YOR180C	YOR180C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.0154213692561305	FALSE
XV	818866	820158	1293	+	113.02962260114185	1.1472569752434247	0.2853837561249802	4.0200500225422715	5.818578548123694e-5	5.787081969088266e-4	1293	YOR264W	YOR264W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.05319227752111	FALSE
VIII	385510	386487	978	+	1356.6458145189326	1.1483557190517273	0.1469533940575621	7.814421207596694	5.521616111548124e-15	2.536310769133487e-13	978	YHR143W	YHR143W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.132466479290108	FALSE
XII	393484	393894	411	+	56.14642215712125	1.1487493000217521	0.3781138916263392	3.038103929693682	0.002380718319896905	0.013986371597701927	411	YLR125W	YLR125W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	1.7493220867430468	FALSE
XI	389380	389883	504	-	46.19388323638068	1.1507788961828	0.4282407614437308	2.6872241033365714	0.007204859553157852	0.03440788604661295	504	YKL026C	YKL026C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	1.6645844722540062	FALSE
XVI	174343	174756	414	-	11.124212248515263	1.1517501869705946	0.8335790635810104	1.3816927959091707	0.16706604732851663	0.3527655041614298	414	YPL197C	YPL197C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.0462692665531064	TRUE
II	382030	382674	645	+	128.72895687787988	1.152327176926074	0.2807107413949635	4.105034140124817	4.0425517390840166e-5	4.218997943540299e-4	645	YBR072W	YBR072W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.10967625007253	FALSE
III	293179	293538	360	-	0.9341869708064926	1.1527687317389177	2.7796208831666522	0.41472156822539	0.6783457414098004	NA	360	YCR096C	YCR096C_mRNA-E1	mRNA-E1	S_cerevisiae	NA	-0.02956619415196504	FALSE
IV	857682	857999	318	+	0.9341869708064926	1.1527687317389177	2.7796208831666522	0.41472156822539	0.6783457414098004	NA	318	YDR203W	YDR203W_mRNA-E1	mRNA-E1	S_cerevisiae	NA	-0.02956619415196504	FALSE
VI	167437	167475	39	+	0.9341869708064926	1.1527687317389177	2.7796208831666522	0.41472156822539	0.6783457414098004	NA	39	tY(GUA)F1	tY(GUA)F1_tRNA-E1	tRNA-E1	S_cerevisiae	NA	-0.02956619415196504	FALSE
X	180194	180310	117	+	0.9341869708064926	1.1527687317389177	2.7796208831666522	0.41472156822539	0.6783457414098004	NA	117	YJL127W-A	YJL127W-A_mRNA-E1	mRNA-E1	S_cerevisiae	NA	-0.02956619415196504	FALSE
XI	458557	458594	38	+	0.9341869708064926	1.1527687317389177	2.7796208831666522	0.41472156822539	0.6783457414098004	NA	38	tL(CAA)K	tL(CAA)K_tRNA-E1	tRNA-E1	S_cerevisiae	NA	-0.02956619415196504	FALSE
XIII	431769	432125	357	-	0.9341869708064926	1.1527687317389177	2.7796208831666522	0.41472156822539	0.6783457414098004	NA	357	YMR082C	YMR082C_mRNA-E1	mRNA-E1	S_cerevisiae	NA	-0.02956619415196504	FALSE
XIV	578679	578996	318	+	0.9341869708064926	1.1527687317389177	2.7796208831666522	0.41472156822539	0.6783457414098004	NA	318	YNL028W	YNL028W_mRNA-E1	mRNA-E1	S_cerevisiae	NA	-0.02956619415196504	FALSE
XVI	96234	96258	25	-	0.9341869708064926	1.1527687317389177	2.7796208831666522	0.41472156822539	0.6783457414098004	NA	25	YPL241C	YPL241C_mRNA-E1	mRNA-E1	S_cerevisiae	NA	-0.02956619415196504	FALSE
XV	258803	259105	303	-	3.7559095236818543	1.1532910442265656	1.4743124229079108	0.7822568855194426	0.4340636193525263	0.6357525047869391	303	YOL035C	YOL035C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	0.5747151219756016	TRUE
XVI	143821	147129	3309	+	345.66340884419327	1.1540650671169168	0.19499684664079814	5.9183781019946915	3.251318412484612e-9	8.049895445378568e-8	3309	YPL216W	YPL216W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.5386534085324723	FALSE
IV	62244	65018	2775	-	354.9034002948068	1.154205971171684	0.18969631271221107	6.084493444649786	1.1686018333331143e-9	3.0905977273984104e-8	2775	YDL220C	YDL220C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.5501101603005294	FALSE
XV	1050726	1051064	339	-	33.1836120221221	1.1542103140195021	0.48305097888837245	2.3894171929340544	0.016875127529875317	0.06679259660634324	339	YOR379C	YOR379C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.520923657031859	TRUE
XII	243886	245172	1287	-	143.73246748708772	1.154800532353487	0.2750309669517086	4.19880184821607	2.683309946875195e-5	2.936500007693199e-4	1287	YLR049C	YLR049C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.157554881271316	FALSE
